drug_a,drug_b,stratum,rr_a,rr_b,n_ab,n_abz,additive_expected,omega_add,omega_add_lower,expected,omega,omega_lower
APREMILAST,INFLIXIMAB,easy,0.014498171780168528,0.2288573017109211,937,0,0.44305332839932565,-0.9154112607870004,-10.907299076593864,0.006389048566031012,-0.01831810974002669,-10.01020592554689
APREMILAST,IXEKIZUMAB,easy,0.014498171780168528,0.11153435699186569,301,0,0.06936282981910359,-0.18742021662267164,-10.179308032429534,0.0010063683074075936,-0.0029008467908542084,-9.994788662597717
APREMILAST,LEFLUNOMIDE,easy,0.014498171780168528,0.8128703735419257,806,0,1.3536549523449637,-1.890372719222805,-11.882260535029667,0.01983473357129576,-0.05612493807037731,-10.04801275387724
APREMILAST,METHOTREXATE,easy,0.014498171780168528,0.24831909274253947,1916,0,0.9830084634649662,-1.56852683121405,-11.560414647020913,0.014254438355268425,-0.04055424532712201,-10.032442061133985
APREMILAST,METHYLPREDNISOLONE,easy,0.014498171780168528,1.3812350131790718,57,0,0.1626649836731334,-0.4063515921204299,-10.398239407927292,0.0023494551479420252,-0.006763217121204816,-9.998651032928068
APREMILAST,MYCOPHENOLATE MOFETIL,easy,0.014498171780168528,0.6448112769876787,78,0,0.1039151493870638,-0.27241776897142994,-10.264305584778294,0.0014946066452119662,-0.004306090480409176,-9.996193906287273
APREMILAST,NAPROXEN,easy,0.014498171780168528,0.7405191893607729,119,0,0.1820685434516524,-0.44798863311406906,-10.439876448920932,0.002621937343375753,-0.0075455453041816814,-9.999433361111045
APREMILAST,PANTOPRAZOLE,easy,0.014498171780168528,1.7739738803748961,72,0,0.2638951186067076,-0.611446477597576,-10.603334293404439,0.0038203798519526586,-0.010981386288950507,-10.002869202095813
APREMILAST,PREDNISONE,easy,0.014498171780168528,0.6894393002005503,417,0,0.593996287085362,-1.129607841775236,-11.121495657582098,0.00855648322615952,-0.0244799221547796,-10.016367737961643
APREMILAST,RISANKIZUMAB RZAA,easy,0.014498171780168528,0.06703562991939427,168,0,0.023268405081779377,-0.06562305684584913,-10.057510872652712,0.0003343759883052548,-0.0009644826963192213,-9.992852298503182
APREMILAST,RITUXIMAB,easy,0.014498171780168528,0.16848774319158832,396,0,0.13785265615161335,-0.3512951052946992,-10.343182921101562,0.001975042963554888,-0.005687543615871888,-9.997575359422735
APREMILAST,SECUKINUMAB,easy,0.014498171780168528,0.04260044718082461,1544,0,0.13589800878814345,-0.34686729638493413,-10.338755112191796,0.001982182665635625,-0.005708063240657754,-9.997595879047521
APREMILAST,SULFASALAZINE,easy,0.014498171780168528,0.29297089748503685,718,0,0.4346108509350409,-0.9024376922610986,-10.894325508067961,0.006412704534656746,-0.018385503676748044,-10.01027331948361
APREMILAST,TACROLIMUS,easy,0.014498171780168528,0.8910941228536008,92,0,0.16938035786203326,-0.42089812265814514,-10.412785938465008,0.002439512594272111,-0.007021829498001371,-9.998909645304865
APREMILAST,TOCILIZUMAB,easy,0.014498171780168528,0.2312887946404367,345,0,0.1648638081584778,-0.41113075186633413,-10.403018567673197,0.002376115238528775,-0.006839780078537116,-9.9987275958854
APREMILAST,TOFACITINIB,easy,0.014498171780168528,0.09090240120102513,500,0,0.09390679080250061,-0.24830843378402473,-10.240196249590888,0.0013500834396218918,-0.003890267540918852,-9.995778083347782
APREMILAST,UPADACITINIB,easy,0.014498171780168528,0.4036672517642972,57,0,0.04753899683333985,-0.13103362514065445,-10.122921440947517,0.0006830239622359013,-0.0019694456937049123,-9.993857261500567
APREMILAST,USTEKINUMAB,easy,0.014498171780168528,0.1071527522215495,1147,0,0.25393255808533943,-0.5925073802411553,-10.584395196048018,0.0037142721992192685,-0.010677513891801625,-10.002565329698664
ASPIRIN,AZATHIOPRINE,easy,1.408142556196669,1.2604937563874805,877,31,3.023520539314348,3.1602622996427594,2.607577835461472,3.192110649852651,3.092834133354362,2.5401496691730747
ASPIRIN,BELIMUMAB,easy,1.408142556196669,0.11208970406813365,83,0,0.24147732460117954,-0.5684744788638337,-10.560362294670696,0.0271234738825861,-0.07621284476105965,-10.068100660567923
ASPIRIN,BEVACIZUMAB,easy,1.408142556196669,0.4667467970347121,127,0,0.36948940029337113,-0.7982403452524367,-10.7901281610593,0.17259456459143413,-0.42780902523691927,-10.419696841043782
ASPIRIN,BORTEZOMIB,easy,1.408142556196669,0.40648437984514474,145,0,0.42185797671290404,-0.8826164083979015,-10.874504224204765,0.1717526225038716,-0.42600195360406745,-10.41788976941093
ASPIRIN,BOSENTAN,easy,1.408142556196669,0.24763537588447232,86,0,0.2502054206711017,-0.5853575924616117,-10.577245408268475,0.06208021930575875,-0.1688479496792205,-10.160735765486082
ASPIRIN,BRIMONIDINE,easy,1.408142556196669,0.023927394807504505,71,0,0.20656494032149095,-0.4988940697400184,-10.49078188554688,0.004953271992573419,-0.014221793207323242,-10.006109609014185
ASPIRIN,BUDESONIDE,easy,1.408142556196669,0.2696949380368202,785,1,2.2838518049629633,-0.8921199123564272,-4.689347180717774,0.6163131421376826,0.4262207197553492,-3.371006548605998
ASPIRIN,BUPROPION,easy,1.408142556196669,1.718732919294401,338,1,1.4852870798340998,-0.4043851407560915,-4.2016124091174385,1.6932340510975648,-0.5480972767897552,-4.345324545151102
ASPIRIN,CALCIUM CHLORIDE,easy,1.408142556196669,0.08332255139113001,106,0,0.3083927278039161,-0.6931282485912742,-10.685016064398138,0.02564529547654224,-0.07216150486679786,-10.06404932067366
ASPIRIN,CANAGLIFLOZIN,easy,1.408142556196669,1.0106798328296545,93,1,0.27262308063595525,0.9571258196414875,-2.8401014487198597,0.27396828876374957,0.954616138515964,-2.8426111298453827
ASPIRIN,CAPECITABINE,easy,1.408142556196669,0.42845298454351877,55,0,0.16001509461523947,-0.40057092454968,-10.392458740356544,0.06865094645007506,-0.1856152635341095,-10.177503079340973
ASPIRIN,CARBIDOPA,easy,1.408142556196669,1.0801439854054782,153,0,0.47046749686892925,-0.9567517997710397,-10.948639615577903,0.4820367526742163,-0.9738489234495808,-10.965736739256444
ASPIRIN,CARBOPLATIN,easy,1.408142556196669,0.7317726674151107,114,0,0.3316676506570418,-0.7340790217718741,-10.725966837578737,0.24318480242608972,-0.5717929050992261,-10.563680720906088
ASPIRIN,CARVEDILOL,easy,1.408142556196669,1.2597922509463202,1261,5,4.345560471533009,0.18276807111131446,-1.3446975562746322,4.522263179864485,0.13109398701377725,-1.3963716403721693
ASPIRIN,CELECOXIB,easy,1.408142556196669,0.7239347364724384,1260,16,3.665800349367304,1.9858004210936215,1.1928725410655083,2.641862161241278,2.3927742307873663,1.5998463507592535
ASPIRIN,CERTOLIZUMAB PEGOL,easy,1.408142556196669,0.08327735180415446,111,0,0.32293955458711965,-0.7188583728191584,-10.710746188626022,0.026880771961879806,-0.07554843593161471,-10.067436251738478
ASPIRIN,CETIRIZINE,easy,1.408142556196669,0.3310322144010715,415,4,1.2073866230058978,1.3981352202082387,-0.3386222668608531,0.3997481590223905,2.322331851079627,0.5855743640105352
ASPIRIN,CISPLATIN,easy,1.408142556196669,0.45908677754615573,61,0,0.17747128675508378,-0.4382317071748934,-10.430119522981757,0.08162635419652321,-0.21816454611572142,-10.210052361922584
ASPIRIN,CLAVULANATE,easy,1.408142556196669,1.506641251039729,302,0,1.1947535469431176,-1.76107549020265,-11.752963306009512,1.3201782420453123,-1.8640797341183168,-11.855967549925179
ASPIRIN,CLINDAMYCIN,easy,1.408142556196669,1.2146680734559154,272,0,0.9119864530066196,-1.497726247055322,-11.489614062862184,0.9595013097520311,-1.5454755055108982,-11.53736332131776
ASPIRIN,CYCLOPHOSPHAMIDE,easy,1.408142556196669,0.35001601499150453,364,0,1.0590089898172212,-1.6406292471680453,-11.632517062974907,0.3703648436408027,-0.7996921885742678,-10.79158000438113
ASPIRIN,DABIGATRAN ETEXILATE,easy,1.408142556196669,0.402723789902392,1231,4,3.5814287540247234,0.14085072779455568,-1.5959067592745364,1.440716216272702,1.213335827908045,-0.5234216591610465
ASPIRIN,DAPAGLIFLOZIN PROPANEDIOL,easy,1.408142556196669,0.448728311047727,58,0,0.1687431906851616,-0.4195242016973164,-10.41141201750418,0.07588964630367305,-0.203864289725893,-10.195752105532756
ASPIRIN,DARBEPOETIN ALFA,easy,1.408142556196669,0.13111130504169755,107,0,0.3113020931605568,-0.69831111567469,-10.690198931481552,0.040889076355719645,-0.11340466663331876,-10.105292482440182
ASPIRIN,DASATINIB,easy,1.408142556196669,0.36900915565842407,90,0,0.2618428820976646,-0.6075654007435848,-10.599453216550447,0.0968222358798372,-0.2553731923746336,-10.247261008181496
ASPIRIN,DENOSUMAB,easy,1.408142556196669,0.2020474911441691,162,0,0.47131718777579623,-0.9580143959234968,-10.94990221173036,0.09500412037487813,-0.2509715641614889,-10.242859379968351
ASPIRIN,DESVENLAFAXINE,easy,1.408142556196669,0.49085189479355884,73,0,0.21238367103477238,-0.5107263530693721,-10.502614168876235,0.10445993270570204,-0.273718617122068,-10.26560643292893
ASPIRIN,DEXAMETHASONE,easy,1.408142556196669,0.728171155424958,871,0,2.534057225634065,-2.601248296646217,-12.59313611245308,1.8463110212390363,-2.2303942661618117,-12.222282081968673
ASPIRIN,DEXLANSOPRAZOLE,easy,1.408142556196669,0.22382127901072907,75,0,0.2182024017480538,-0.522462382654631,-10.514350198461495,0.048942877342962564,-0.13472793619797793,-10.12661575200484
ASPIRIN,DEXTROMETHORPHAN,easy,1.408142556196669,1.1151793860912822,330,3,1.0386214250198376,1.1857166191977333,-0.8647267366441842,1.0694330203246805,1.1571114626230112,-0.8933318932189065
ASPIRIN,DEXTROSE,easy,1.408142556196669,0.1651092271841392,118,1,0.34330511208360465,0.8308358955799792,-2.9663913727813678,0.05660783612574861,1.4302293760152147,-2.3669978923461326
ASPIRIN,DIGOXIN,easy,1.408142556196669,1.7140084629831742,536,13,2.350134487066829,2.2438575059574295,1.3542338890928616,2.6431002999765347,2.1026991912199593,1.2130755743553914
ASPIRIN,DIMETHYL,easy,1.408142556196669,0.07475532352555427,60,0,0.17456192139844307,-0.4320227865280498,-10.423910602334912,0.013034738882984868,-0.03712842279170126,-10.029016238598564
ASPIRIN,DOCETAXEL,easy,1.408142556196669,0.7246724543972076,63,0,0.1832900174683652,-0.4505699550130186,-10.442457770819882,0.133125263578852,-0.3405628696405473,-10.33245068544741
ASPIRIN,DOXORUBICIN,easy,1.408142556196669,0.4625856276079529,217,0,0.6313322823910357,-1.1780227239797396,-11.169910539786603,0.29229651523828143,-0.6641123619399533,-10.656000177746817
ASPIRIN,DOXYCYCLINE,easy,1.408142556196669,0.9359861069880734,165,2,0.4800452838457184,1.3510077780261704,-1.2376326003811062,0.44928676275979007,1.3970122240059546,-1.191628154401322
ASPIRIN,DULAGLUTIDE,easy,1.408142556196669,0.17112893822334385,67,0,0.19492747889492806,-0.4749343343189718,-10.466822150125834,0.033386785445958675,-0.09325398795471714,-10.08514180376158
ASPIRIN,DULOXETINE,easy,1.408142556196669,1.8706513756507765,831,10,3.912530332724356,1.2507112269511818,0.22056878103890099,4.508209713803867,1.068022447822486,0.037880001910205074
ASPIRIN,DUPILUMAB,easy,1.408142556196669,0.03419983660651539,55,0,0.16001509461523947,-0.40057092454968,-10.392458740356544,0.005373254505311467,-0.015421220733763286,-10.007309036540626
ASPIRIN,ECULIZUMAB,easy,1.408142556196669,0.3744154931755557,77,0,0.22402113246133526,-0.53410371188553,-10.525991527692392,0.08403596077186325,-0.22412910783092235,-10.216016923637785
ASPIRIN,EMPAGLIFLOZIN,easy,1.408142556196669,0.7769275470389176,240,0,0.6982476855937723,-1.2609261534051446,-11.252813969212008,0.5430733394124843,-1.0608405985929943,-11.052728414399857
ASPIRIN,EMTRICITABINE,easy,1.408142556196669,1.5130742099004713,82,3,0.3254931548920341,2.0840267647916066,0.03358340894968914,0.3625538764359132,2.0206684444109944,-0.029774911430923073
ASPIRIN,ENZALUTAMIDE,easy,1.408142556196669,0.23356199811283113,161,0,0.4684078224191555,-0.9536866380221264,-10.94557445382899,0.1095624650811174,-0.28584597410441287,-10.277733789911276
ASPIRIN,EPINEPHRINE,easy,1.408142556196669,1.3439942430281557,202,1,0.7312586558996912,0.28482863379302487,-3.512398634568322,0.7894350389889991,0.21822340792682146,-3.5790038604345256
ASPIRIN,ESOMEPRAZOLE,easy,1.408142556196669,1.5180242824692898,1169,6,4.6522179461052175,0.33524609535729805,-1.040742870708467,5.150813895406873,0.20198104206421966,-1.1740079240015453
ASPIRIN,ESTRADIOL,easy,1.408142556196669,0.03359442934399008,138,0,0.40149241921641904,-0.8503872649844948,-10.842275080791358,0.01350439488566635,-0.038448529178256426,-10.03033634498512
ASPIRIN,ESTROGENS CONJUGATED,easy,1.408142556196669,0.044559320766544015,77,0,0.22402113246133526,-0.53410371188553,-10.525991527692392,0.010000286548427629,-0.02856996278869129,-10.020457778595555
ASPIRIN,ETANERCEPT,easy,1.408142556196669,0.04770317401170003,709,0,2.0627400378582688,-2.357687140309464,-12.349574956116326,0.09654435590708726,-0.2547013182520407,-10.246589134058903
ASPIRIN,ETHINYL ESTRADIOL,easy,1.408142556196669,0.0939239131504604,61,0,0.17747128675508378,-0.4382317071748934,-10.430119522981757,0.01665755184765087,-0.047280263126382484,-10.039168078933246
ASPIRIN,ETOPOSIDE,easy,1.408142556196669,0.621109470533631,101,0,0.29384590102071245,-0.6669308880354514,-10.658818703842314,0.18288371512208226,-0.4497118351657657,-10.441599650972629
ASPIRIN,EVEROLIMUS,easy,1.408142556196669,0.6954213746512465,103,0,0.2996646317339939,-0.6774669856417325,-10.669354801448595,0.20884861928171622,-0.503549465539222,-10.495437281346085
ASPIRIN,EVOLOCUMAB,easy,1.408142556196669,0.31564348338490056,124,0,0.360761304223449,-0.7836851276868259,-10.775572943493689,0.11373801145625351,-0.29569484371465743,-10.28758265952152
ASPIRIN,EXENATIDE,easy,1.408142556196669,0.14892983335242158,80,0,0.2327492285312574,-0.5513914490991498,-10.543279264906012,0.034689369591944186,-0.09677289924314818,-10.088660715050011
ASPIRIN,FEXOFENADINE,easy,1.408142556196669,0.25041401696553656,105,0,0.30548336244727536,-0.6879266949598125,-10.679814510766676,0.0766433421805556,-0.20575118315069332,-10.197638998957556
ASPIRIN,FILGRASTIM,easy,1.408142556196669,0.7014164692441324,94,0,0.27348034352422745,-0.629436534006793,-10.621324349813655,0.1920938295832492,-0.46903954745138093,-10.460927363258243
ASPIRIN,FINASTERIDE,easy,1.408142556196669,1.1452753981298998,155,3,0.49747545511356656,1.811001675581522,-0.23944168026039578,0.5164294625071958,1.7838448225877594,-0.266598533254158
ASPIRIN,FLUOROURACIL,easy,1.408142556196669,0.25392229334074584,94,0,0.27348034352422745,-0.629436534006793,-10.621324349813655,0.06952864523544786,-0.1878403112248228,-10.179728127031686
ASPIRIN,FLUTICASONE,easy,1.408142556196669,0.1714366163643265,1282,3,3.7298063872134,-0.2732367056848318,-2.3236800615267494,0.6397619070300476,1.6186224410203387,-0.43182091482157897
ASPIRIN,FORMOTEROL,easy,1.408142556196669,0.1700115767076187,704,1,2.0481932110750654,-0.7645121701587629,-4.561739438520109,0.34844223638002264,0.8220741540195263,-2.9751531143418206
ASPIRIN,GABAPENTIN,easy,1.408142556196669,1.7025758592835216,1103,7,4.810137057845357,0.49814149726798046,-0.7620938437703209,5.444595723896632,0.3353118961441594,-0.9249234448941418
ASPIRIN,GEMCITABINE,easy,1.408142556196669,1.241976121066908,68,0,0.23183325460465992,-0.5495868785420145,-10.541474694348878,0.24649544232701046,-0.5782053572309371,-10.5700931730378
